BJD_TDB,Flux,Flux_Err,Bkg(ADU),Airmass,Dx(pix),Dy(pix),Peak(ADU),FWHM(pix),GJD_UTC
2460807.8742172155,0.9951831433512672,0.0019763135405724314,148.61117248535157,1.2041729,1.114147625295791,-1.9262138259776902,107869.0390625,3.4754175685019795,2460807.8709463193
2460807.8743951637,0.9929822198020261,0.0019742790207867844,148.6903450012207,1.2041076,1.6968532492912305,-2.205353745737356,107869.0390625,3.656815953454101,2460807.871124271
2460807.874573205,0.9946943342465822,0.0019728311356959124,149.0096466064453,1.2040431,0.6746962622839081,0.43492303848437863,107869.0390625,3.7652595635911243,2460807.871302315
2460807.8747513504,0.993160723273746,0.001973661859202959,148.99070358276367,1.203981,1.5422406269710098,-1.5641705575132092,107869.0390625,3.546039912275326,2460807.871480463
2460807.8749292754,0.9938343777487286,0.0019690920147032932,149.41033630371095,1.2039172,1.1858835401266035,-1.6445224445022688,107869.0390625,3.8543391481354123,2460807.8716583913
2460807.8751072586,0.9946792157832267,0.001973067521821674,149.50603790283202,1.2038564,2.0439194719445304,-1.9688166362994517,107869.0390625,3.6530853855525125,2460807.8718363773
2460807.875285219,0.9915460423052364,0.001971416441273247,149.71182022094726,1.2037936,1.7785453294835518,-1.8376702482853968,107869.0390625,3.7485499012928623,2460807.8720143405
2460807.8754632017,0.9932467517634559,0.0019684446662268265,149.77745208740234,1.2037342,0.5140453805355375,-1.6227130344122724,107869.0390625,4.322154248505945,2460807.8721923265
2460807.875641382,0.9903860976394774,0.001957484433810608,150.34971084594727,1.203673,1.8810541479327467,-1.0624571339706343,107869.0390625,4.440437005279235,2460807.8723705094
2460807.8758203373,0.9912781925560656,0.0019563895910320885,150.76425247192384,1.2036136,1.7507023046403385,-1.5784494014394732,107869.0390625,4.705556671711415,2460807.8725494677
2460807.876000959,0.9908274376703977,0.001957713978002877,150.79698638916017,1.2035553,1.7337368885787792,-2.0133165039653034,107869.0390625,4.361800231182639,2460807.8727300926
2460807.8761790115,0.9900348091203187,0.0019574108235893366,150.9410057067871,1.2034962,1.0788132580856609,-2.113994208785672,107869.0390625,4.697608021320857,2460807.872908148
2460807.8763570874,0.9919124489471385,0.001958673406781123,151.10307693481445,1.203439,1.1888881502675777,-1.3189364406923076,107869.0390625,4.236008316876285,2460807.8730862266
2460807.8765349314,0.989861455685727,0.0019513842545738405,151.42776184082032,1.2033821,1.5256071454461946,-1.9151375418820944,107869.0390625,4.5411247055656325,2460807.873264074
2460807.8767129034,0.9941287825045189,0.0019570852379156493,152.06775665283203,1.203326,1.997425393345437,-1.3190189747014591,107869.0390625,4.378229006399715,2460807.8734420487
2460807.876909775,0.9940403867773191,0.0019672606786546045,152.34040145874025,1.2032644,1.7667533375676114,-1.0927653745634422,107869.0390625,3.825661305374987,2460807.8736389237
2460807.877088962,0.9898884395175462,0.00197012367792925,152.4465774536133,1.20321,1.350515372073437,-1.2154676128257487,107869.0390625,4.22412595877293,2460807.8738181135
2460807.877267026,0.9913315178728968,0.0019699988704779303,152.7966781616211,1.2031561,1.825875746476787,-1.9987160550126861,107869.0390625,3.9725428938006204,2460807.8739961805
2460807.8774450207,0.9913540949723144,0.001957939239106177,152.8572219848633,1.203102,1.1714888277847257,-2.032750354937547,107869.0390625,4.642335348020197,2460807.874174178
2460807.877624347,0.9905770015602342,0.0019624496671200426,153.12966842651366,1.2030503,1.818928648413111,-1.1111456466761658,107869.0390625,4.234634075164613,2460807.874353507
2460807.877804054,0.9904597392505391,0.001961722858755386,153.54790267944335,1.2029978,1.8301585749374734,-2.333049037226171,107869.0390625,4.3251633620473,2460807.8745332174
2460807.877981586,0.992754458073148,0.001962289340698108,153.6534065246582,1.202947,2.446697162209524,-1.0358713337681495,107869.0390625,4.2916651606368585,2460807.874710752
